hor,date,introduce,location,price,review,star

王仲生, /2004-03-01,,西北工业大学出版社,¥21.80,6条评论,width: 90%;

瞿亮, /2013-05-01,,电子工业出版社,¥46.60,0条评论,width: 0%;

, /2010-11-01,,凤凰出版社,¥20.40,2条评论,width: 0%;

,,,西北工业大学出版社,¥30.00,5条评论,width: 0%;

田雨波, /2009-06-01,,科学出版社,¥63.00,0条评论,width: 0%;

内姆佐夫, /2010-01-01,编辑推荐 《移动机器人学科学方法：智能体行为的星化分析》可供从事机器人相关工作的科研及技术人员参考，也可作为高等院校机器人、自动控制、计算机、人工智能、模式识别和生物医学工程等专业的机器人课程或人机交互行为课程的教材。 原书由自主移动机器人领域知名人士Ulrich Nehmzow博士撰写，在英国很受欢迎，并且在意大利、西班牙和加拿大等国被多所高等院校作为教材使用。 《移动机器人学科学方法：智能体行为的星化分析》基于动力系统理论、混沌理论、神经网络、统计学和系统辨识等理论，第一次运用数量分析和计算机模型对机器人、任务和环境三者互动的行为建立了完整统一的公式化理论研究体系。这是一个全新的前沿视角，也是解决此类长期困扰我们的复杂问题的全新途径。 作为反映*前沿技术的书籍，全书从基本概念到应,机械工业出版社发行室,¥29.60,0条评论,width: 0%;

闫莉萍, /2012-03-31,,国防工业出版社,¥39.00,1条评论,width: 0%;

张家桂, /2007-09-01,,国防工业出版社,¥28.50,16条评论,width: 100%;

郝博, /2013-11-01,,辽宁科学技术出版社,¥65.00,0条评论,width: 0%;

王娟, /2011-08-01,,电子工业出版社,¥28.50,0条评论,width: 0%;

李苗, /2016-06-01,AR技术（Augmented Reality）通过聚合运用AR程序、影像技术、云计算等技术，实现虚拟场景与现实场景叠加，从而使用户在虚拟空间中产生亲临真实环境的体验感。2012年4月，美国谷歌公司推出了一款基于AR技术的谷歌眼镜，让AR技术走进大众视野。近年来，AR 技术备受关注，其研发和实际运用也逐步成熟，如今在生活各个方面都能看到其身影。这种虚拟与现实的场景互动正在越来越广泛地为商业营销、教育、娱乐、游戏、医疗、军事等领域所应用，市场空间和前景巨大。 本书详细梳理了AR技术的起源、发展、技术框架，全景式展示了AR技术在教育和文化领域、游戏娱乐领域、军事和医疗领域及日常生活中的应用，总结了AR技术的壁垒与障碍，并对AR技术的发展进行了展望。,社会科学文献出版社,¥59.00,0条评论,width: 0%;

邵裕森, /1998-07-01,亲，暂时没有内容哦,中央广播电视大学出版社,¥17.00,0条评论,width: 0%;

Daniel, /2017-05-01,,人民邮电出版社,¥148.00,0条评论,width: 0%;

小林雅一|译者, /2018-06-01,,人民邮电,¥33.32,0条评论,width: 0%;

肖明耀, /2011-07-31,,中国电力出版社,¥37.10,0条评论,width: 0%;

任俊玲, /2013-01-01,,北京邮电大学出版社有限公司,¥22.90,0条评论,width: 0%;

周浩敏, /2008-09-01,暂时没有内容,北京航空航天大学出版社,¥29.70,0条评论,width: 0%;

黄卫华, /2012-11-01,,电子工业出版社,¥31.00,0条评论,width: 0%;

张铎, /2010-04-01,,武汉大学出版社,¥24.00,0条评论,width: 0%;

刘兴堂, /2013-03-01,,科学出版社,¥142.20,0条评论,width: 0%;

杨晓华, /2005-07-01,,北京师范大学出版社,¥30.40,0条评论,width: 0%;

李明富, /2008-03-01,引入工程实践；突出基本概念；注重技能训练。,人民邮电出版社,¥20.00,0条评论,width: 0%;

王小川, /2013-08-01,《MATLAB神经网络43个案例分析》详细论述了在MATLAB环境下如何实现神经网络，包括了常用的神经网络及相关理论，以及各种优化算法与神经网络的结合。考虑到MATLABR2012b版本中神经网络工具箱作了更新，本书也新增了神经网络并行运算、定制神经网络、神经网络高效编程等章节，非常适合中高级神经网络研究人员参考。 作为众多宣讲MATLAB家族产品丛书中的一个系列，该书的最大特点是接地气，实用性强。四位作者都是长期活跃在MATLAB技术论坛的版主，每天都会在线解答MATLAB特别是针对神经网络的问题，积累了丰富的使用经验。本书所举例的43个案例，部分来源于各大公司、院校的科研课题，也有一部分来源于MATLAB技术论坛的会员提问。这些案例代表了神经网络在各个领域的相关应用，读者可以根据自己研究问题的需要，第一时间找到适合自己学习的神经网络章,北京航空航天大学出版社,¥29.30,0条评论,width: 0%;

王苏滨, /2012-08-01,,国防工业出版社,¥24.80,4条评论,width: 0%;

裴蓓, /2010-06-01,,人民邮电出版社,¥19.70,0条评论,width: 0%;

孙金立, /2016-09-01,,北京邮电大学出版社,¥23.80,0条评论,width: 0%;

孙宏彬, /2013-07-01,生物多智能体自主服务计算及其应用适用于电气与信息专业研究生和相关技术人员参考,人民邮电出版社,¥37.90,12条评论,width: 90%;

冯辉宗, /2009-06-01,,人民邮电出版社,¥19.00,5条评论,width: 100%;

田卫华, /2012-07-01,本书以加强基础、突出处理问题的思维方法、培养学生分析问题和解决问题的能力为原则，力求反映当前技术发展的主流和趋势，详细介绍了现代控制理论的主要理论和方法。本书叙述深入浅出，理论联系实际，尽可能从实际背景的分析中提出要讨论的问题、概念和方法。在介绍系统分析和控制系统设计方法的同时，也给出了相应的MATLAB函数，便于读者利用MATLAB软件来有效求解控制系统的一些计算和仿真问题，以加深对概念和方法的理解。本书由沈阳工程学院田卫华副教授担任主编。,人民邮电出版社,¥25.20,18条评论,width: 100%;

陈富安, /2006-01-01,,人民邮电出版社,¥15.00,3条评论,width: 0%;

刘冰, /2009-06-01,,人民邮电出版社,¥17.40,4条评论,width: 60%;

陈夕松, /2005-07-01,新定价链接：过程控制系统——高等院校教材 ·本教材为东南大学“自动化专业主干技术课程改革与实践”项目之一； ·获得2004年江苏省优秀教学成果一等奖； ·以计算机应用技术为核心，以自动化技术为主线； ·内容新颖，编排合理，注重应用； ·实例丰富，分析透彻，便于自学。,科学出版社,¥19.50,1条评论,width: 100%;

焦李成, /2010-01-01,,清华大学出版社,¥182.00,0条评论,width: 0%;

杨树文, /2015-07-01,,电子工业出版社,¥29.20,0条评论,width: 0%;

吴茂贵, /2018-03-01,,机械工业出版社,¥42.70,0条评论,width: 0%;

刘伟, /2015-10-01,,电子工业出版社,¥32.30,2条评论,width: 0%;

王汝传, /2011-06-01,本书是国内**本系统介绍无线传感器网络中间件技术的书籍，取材于国内外的**资料，针对目前国内对中间件技术的研究和教学需求，在认真总结作者承担的国家863项目“基于Agent的面向应用的无线传感器网络中间件技术”和江苏省高技术研究计划“无线传感器网络中间件和平台技术研究”的基础上，撰写了此书。本书注重从实际应用出发，采用读者容易理解的体系和叙述方法，循序渐进地帮助读者全面把握无线传感器网络中间件技术的技术要点、功能模块、具体实现及其应用示范，富有针对性和启发性。本书选材新颖、内容丰富、体系完整、实用性强、概念清晰、通俗易懂，既可作为计算机科学技术学科、电子信息学科以及网络与通信专业的高年级本科生、硕士及博士研究生教材，也对从事无线传感器网络技术研究的科技人员具有重要的参考价值。,科学出版社,¥43.50,76条评论,width: 100%;

邹云, /2012-03-01,,科学出版社,¥45.00,0条评论,width: 0%;

罗小川, /2007-07-01,,冶金工业出版社,¥21.30,0条评论,width: 0%;

高钦和, /2013-09-01,,电子工业出版社,¥36.00,0条评论,width: 0%;

宋永端, /2012-08-01,,机械工业,¥44.30,0条评论,width: 0%;

俞志根, /2011-03-01,暂时没有内容,科学出版社,¥14.40,0条评论,width: 0%;

,2018-07-01,,上海人民,¥50.32,0条评论,width: 0%;

,2018-08-01,,上海人民,¥42.92,0条评论,width: 0%;

,2018-08-01,,上海人民,¥65.12,0条评论,width: 0%;

,2018-07-01,,上海人民,¥50.32,0条评论,width: 0%;

,2018-07-01,,北京航空航天大学,¥51.75,0条评论,width: 0%;

,2018-07-01,,北京航空航天大学,¥51.75,0条评论,width: 0%;

瑞恩·卡洛, /2018-08-01,本书以多方位的视角，针对人工智能的不同方向，对人工智能和法律提出了独特的专业的见解。,上海人民出版社,¥60.70,0条评论,width: 0%;

李德毅, /2018-08-01,20世纪40年代以来，以电子、通信、计算机和网络技术为标志的第三次技术革命，将人类文明历带入信息时代，世界正在进入以信息产业为主导的新经济发展时期，越来越多地依靠信息资源的开发来精确调控物质资源和能量资源的使用。人工智能作为新一代信息技术的标志，是信息技术发展和信息社会需求到达一定阶段的产物。在政府积极引导和企业战略布局等推动下，人工智能产业从无到有，规模快速壮大，创新能力显著增强，服务能力大幅提升，应用范畴不断拓展，并为云计算、大数据、物联网等新兴领域的发展提供了基础支撑。与此同时，对人工智能人才的需求也极为迫切。据国家工信部统计预测，未来3年将是我国人工智能产业人才需求相对集中的时期，尤其是能将人工智能与应用领域高效融合的跨界型人才极为紧缺。2017年，教育部、人社部、工信部联合,中国科学技术出版社,¥33.80,0条评论,width: 0%;

乌戈·帕加罗, /2018-08-01,当机器人从科幻走向现实，当机器人操作造成损害，人类是否自食恶果？本书作者从刑法、合同法、侵权法领域分别对机器人行为造成损害的责任如何承担给出了明确的观点。,上海人民出版社,¥40.00,0条评论,width: 0%;

胡健, /2012-03-01,暂时没有内容,国防工业出版社,¥17.90,0条评论,width: 0%;

奥雷利安·杰龙, /2018-08-28,,机械工业出版社,¥91.60,0条评论,width: 0%;

张庆灵, /2008-01-01,控制论是20世纪40年代由美国数学家N.Wiener创立的一门学科。本书本着加强基础、突出思维方法、培养学生分析问题和解决问题能力的原则，详细介绍了控制系统分析、综合、仿真过程在编写过程中强调状态空间控制理论与工程实践问题紧密结合，注重物理概念，突出现代控制理论的工程应用背景，便于指导学生运用理论解决实际问题。,高等教育出版社,¥17.30,0条评论,width: 0%;

钱晓凡, /2018-08-01,,科学出版社,¥37.30,0条评论,width: 0%;

韩颖, /2018-09-01,,中国科学技术出版社,¥42.00,0条评论,width: 0%;

奥雷利安·杰龙, /2018-08-27,本书作者曾经是谷歌工程师，在2013年至2016年主导了YouTube的视频分类工程，拥有丰富的机器学习项目经验。本书从开发者的实践角度，在动手写代码的过程中，循序渐进地了解机器学习的理论知识和工具的实践技巧，可以帮助读者快速上手机器学习项目。,机械工业出版社,¥82.10,0条评论,width: 0%;

中国人工智能产业发展联盟, /2018-08-01,※本书与中国信息通信研究院合作，通过行业内的产业联盟向国内知名企业征集案例，图书规格高，技术领先。 ※本书编委会成员由工信部、科技部、信通院等领导和阿里巴巴、百度的专家等知名企业家组成。 ※书中涉及案例涉及腾讯、阿里、*、网易、猎豹等国内知名公司。 ※人工智能是当下火热的话题，本书介绍的是实用案例，更实用更接地气。,人民邮电出版社,¥99.00,0条评论,width: 0%;
